,subscriber,id,marca,color,placa
334,False,91f583a461704232a383c0c952ee21a4,ford,Silver,GQD50O
335,False,e331f2fd18e24390b2a6e752057dfb6d,mercedes,Snow,BRY32P
336,False,acd2520c07804831939b88665b8a6f59,seat,Aquamarine,AY3116
337,True,ff531abbda9e4d95bc77b6c51e32f7d2,seat,Gainsboro,YWJ566
338,True,503b01363efc4dd5a65c2e770a16bbc2,kia,Crimson,JRF343
339,False,58be073518684b178c8831eb88838f68,ford,LightSkyBlue,ZFZ05I
340,False,637cb0ae06394cd8947c10672fc181a3,seat,Tomato,MVS096
341,True,bf4f04275d31455790c0d2d873910927,audi,AliceBlue,QZU56O
342,True,aa42ad67cefc4c0d97e6ac267ca85877,kia,MediumTurquoise,UDT935
343,False,1322e7d49df1497e8275ee04baeaf409,ford,Lavender,XPO00Z
344,True,76811e85846a4ea2bc0351f764f99b05,renault,Lavender,NRB756
345,False,72283816f28b48c5bff8a75b56ce8cda,volkswagen,MediumSpringGreen,LLU62P
346,True,d6675bdbd297426f9e34fed3a89f7601,ford,Tomato,KGI162
347,False,263eae529b9e4d9e9a87010ad07534b6,citroen,DarkSlateBlue,RID78M
348,True,85a3581a040e4c13899f6a40f1bf1ddc,toyota,Gainsboro,SPM620
349,True,ab2969e4ee3f49b4bdd11590598c157a,audi,PaleGreen,XKF814
350,False,449766a379df46618be2736a86f41840,nissan,LightSkyBlue,PHA50Q
351,True,418cead674f24f3c93a01a92f83cedac,seat,FloralWhite,QMX204
352,True,60f89f5513a94c108f816f7061957c04,renault,LawnGreen,MAN796
353,False,5b2f22ce066b41ce97216b2f757734e8,hyundai,Magenta,SZL37L
354,True,d3ba98c935aa460d98d0485c0837ff6f,citroen,LightPink,KVU059
355,True,3359f2cb136a4296b7d0f327f19e6d8d,peugeot,Plum,HUU349
356,True,3e172b00adce44fb95909f9c314785fa,renault,MediumOrchid,XYZ26K
357,False,e1c0d3f772934c709ea61f85cbb537c6,ford,DarkSlateGray,S34147
358,False,0d5843665b0349c9933383474c388bc0,ford,Fuchsia,AMJ961
359,True,8ea7a6e3db134a80981250470d62965e,peugeot,LightYellow,RAC64P
360,True,e9a8237440dd43e299312279b0f824b7,hyundai,SkyBlue,FYV57R
361,False,a87a37de7fcf4a1180f3f7bf1f9e62a6,hyundai,LightGreen,R95836
362,False,bb72fd04dea746d7817297736f82f23f,bmw,White,NRA88C
363,True,3b7bb0a9509b403694e912ba321e98ab,bmw,DarkOrange,HIC37P
364,False,0103e86e54cd4f119a222e8b4ab26483,audi,MediumVioletRed,R29201
365,True,cbcb7d142d55406b8eedec471c28ac78,nissan,DeepSkyBlue,IPZ692
366,True,6d9a854d8de046a4ae774a8fdf73599f,volkswagen,LightGreen,QRE76O
367,True,f6b2b0b5be654807b149a792cbb5782b,peugeot,Ivory,JKD49P
368,True,61ae03c633f649da946070775a55fae0,citroen,Salmon,UWN79T
369,True,7579ed562c9a4084828d36731647f1e9,bmw,DarkGreen,PSQ76J
370,False,3bdeccf4293647bbaae0ede3780f3e97,mercedes,DarkOrchid,VRT328
371,False,9c54ab06b5124f5aaa7be4441f0948bb,nissan,Aqua,KVO116
372,False,03f3f6c611804caf8e831c96a7421c01,bmw,LightSteelBlue,OMZ25K
373,False,731a0588d058468b86e1d1bfe28e1c0a,nissan,DarkMagenta,CDM603
374,False,1ac57ee733b8444195d77f307a169128,nissan,GoldenRod,NGF370
375,True,33135fff85174870b9a2f0b723e1f873,mercedes,MediumVioletRed,DRC337
376,True,302f96b433ee4f16b4c6a2cb7b46cb17,bmw,LightGray,NOM624
377,True,2348483fa67247b6a769d1fb9723b29a,peugeot,DarkSalmon,KHI655
378,True,40b3edbe4ce2477e80622878747914e4,hyundai,DarkOliveGreen,WXD019
379,True,4364ef0b317f46a2a2f93c7d8e4055fc,volvo,LightSeaGreen,EGC32E
380,True,126680ca434d4b8bae66c9d833a73de3,toyota,DarkSlateGray,RBQ008
381,True,f676768a2bf94a0fb791ac56897af510,bmw,LemonChiffon,DSG52L
382,True,42153539433c47f0bae56eb77f104abb,toyota,DeepSkyBlue,APL85W
383,False,ec522217c970418eae37e0ffbd8d3692,renault,Chartreuse,JBR98M
384,True,23bc820ddafe4540b6fcd53c5f1b6eda,nissan,IndianRed,HGU534
385,True,409708b2e68d4867861435f3c6576a21,kia,GhostWhite,T4225
386,True,0693acf4c2824d4fa1f2d2628301b43a,citroen,Crimson,UVN984
387,True,6c43b89780194302a8fb478e7a85db65,mercedes,DodgerBlue,KNL29G
388,False,948a6e42cc4f479fbd42be1a78d1d508,volvo,MintCream,GXX068
389,False,91c2255e2c0c4ed0879cbf378769874f,bmw,YellowGreen,HXF550
390,True,93060c536ce049dc8485d5d5f1a3e448,audi,DarkViolet,ZVA34E
391,True,74bb6f648b8844a4ad3fe48ad2499a56,volvo,MistyRose,GHZ09H
392,False,fb8b264cc57b47d897e55e605c49387f,bmw,Cyan,ZNC044
393,True,eaaf745730864f25b15362ea30ce52cc,bmw,MediumBlue,ELI84E
394,False,f92a3e92621f4a25bde68dfcaf95740e,renault,Salmon,RGM535
395,True,12f2887a3599417dafa6d688e3667fa5,hyundai,DarkRed,MTE526
396,True,4466a1acde77482b9dfe140c8034552d,bmw,LightSlateGray,OAO212
397,True,9bd9f775bb944048874a73c6b9ad04db,audi,DarkGray,PMD02Y
398,True,b5547f3cdcba4a0e92d04d60f47d3794,hyundai,DarkGreen,OXR843
399,False,def1aae2a1274052976f74ab1523f424,seat,Gainsboro,KFW24G
400,False,6c27780f403c4cfa8393c9af99426cbb,audi,Lime,DYD949
401,False,a185742ad0774799a9f5d0d8083b1a21,kia,LightCoral,S03494
402,True,0307a9ea07e94b3a98063bc74d240468,audi,Tomato,XOZ83F
403,True,d0d441d4211348e3aaf0d264d0b4b650,seat,MistyRose,ZCT60J
404,False,b2155747734b453fb01c12c776b03f0d,nissan,Magenta,SXQ839
405,False,36b970e42c0141278a17e989a92b04c9,nissan,Beige,QPC70H
406,True,ecbe52037a8f47cf9db67f03ff805185,mercedes,LightGreen,YIP270
407,True,e44b0abe70a84597b50adebed87dbd41,nissan,Lavender,JGM930
408,False,477c0278cc454aca97b61d2bfba80713,peugeot,GreenYellow,PXU161
409,False,5c09be6da93d44dd87db618ab4572b2e,nissan,Magenta,VTA161
410,True,76c1397f04434758a4846ca8975854c0,seat,Navy,UJE510
411,False,0b31a57d81ec417bba45f01278b1b37d,volvo,Khaki,R24213
412,True,49c81aeed86a472d800d5269d1a8755a,volkswagen,LavenderBlush,SJR396
413,False,eca10669d781498eab76d5c2e91b4f19,bmw,CornflowerBlue,KBR342
414,True,847737ee8532454aabc2e9380405c821,toyota,Brown,MUJ887
415,False,54e19e4b886547e78ad71d27d4caa697,mercedes,IndianRed,DDX217
416,True,49ae7366537a4883a1f1d01ecd0577b1,renault,Maroon,QWK479
417,False,facea7cd7cdb4638b454188fe3074406,ford,Aquamarine,NKL130
418,True,0d6beb55290f4f659e51755c3e5248a6,renault,MediumBlue,ROF89T
419,False,34c75fb8bfa44b6ca3295d71fa905563,ford,LightSkyBlue,YDS872
420,False,4c254202c488412ba7de4ecfbfa77ae4,audi,Lavender,IFH181
421,True,73c85be6cc804e3d80d643256a5f8566,audi,Linen,STV38O
422,False,47ce72f083d7482ab952a2c6b8ec7ea8,ford,Green,SYY229
423,True,3c115bbf5b6f40e3b97d76cff2efdd17,hyundai,DarkGray,AXQ172
424,True,2b1a20e32a6546e99230c7d65606ee9b,volkswagen,LightBlue,T7518
425,False,af71df795953496c84cf8e6eb06e62fe,hyundai,LightPink,DQF80V
426,True,a7022eacef494b9cae5c171e83c3859a,toyota,MediumAquaMarine,BXR376
427,False,ee44156f70fb4ff1b446372368fe6b9c,volkswagen,SandyBrown,HAI799
428,True,cd099c7ef7ba4b549d0aebaa716a6af9,kia,Azure,GGO89E
429,False,ddc2bade50f34911b857f0badf3b61d2,volvo,SkyBlue,VKL472
430,False,f8f6e0f884a54683bffc006bea5b8dd1,volkswagen,Blue,OGO814
431,False,64027b59482a400ab87689a820813b20,kia,MediumBlue,NXS02O
432,True,42729301d8bd4152ac7500bd055cc802,nissan,Green,R43645
433,False,601201aa69f14dafb59babe3841afa90,hyundai,HoneyDew,YDT110
434,False,21f36d51b4ab481f95919660b9820458,volvo,MidnightBlue,KGX273
435,False,e5f763f6052945ed8d08351460c25449,citroen,Aquamarine,YHJ61E
436,False,35b149435c1e4aa3bb2021e0027e0e9f,kia,SlateGray,KMV261
437,False,0fa2c2908bce46809862a5f5416a330b,nissan,PaleGreen,AUZ07X
438,True,e9c5b52e955b45a386d5e28d0bf0c5a3,citroen,LightSteelBlue,KGH706
439,False,63a8fd87acdd468e9e2d520ea19ffee5,audi,Chartreuse,IWB651
440,True,e917640a950642929d4d36003bde941a,peugeot,DarkKhaki,ELH676
441,True,657001dfa68d495fbd42cf785395681f,ford,Lavender,CJP446
442,False,cafaa606c638450baa2b8d7f971b040e,ford,Cornsilk,YUL998
443,False,92a7fd36ac974b7498538b439280a876,ford,FireBrick,RFM70O
444,True,c9a12f961a0545f4ac12dd9fc6d300f8,nissan,SlateGray,YEM743
445,False,f6dd7fc590cf459a8fc2c1181cad7c1c,kia,Turquoise,AMC561
446,True,40e7a9aa6f374bdcad54c81d254f5142,ford,LightSkyBlue,DPB50E
447,True,cfd277cb95f34921b92a0e949f1a3ba2,volvo,SteelBlue,LGB98X
448,True,fcb009e217604647b29cb9d0d028435c,volvo,LightSkyBlue,LWE69C
449,True,a50d4b43473d4b6b873327eb23b87667,citroen,Salmon,ETO67F
450,True,2f32881234264cffa6155807d505d7cd,bmw,Wheat,FPC760
451,True,3d8070be69d444fbb2ab278cc8f6e0d4,ford,LightSeaGreen,TTP374
452,True,9fb790012a124128b82f3d4b9b085c3f,mercedes,SlateBlue,WDZ668
453,True,850bc2ace488412da121655c95b66513,volvo,Moccasin,WYG678
454,True,1bd60a843fe84ab393c09c58bcd6539b,hyundai,Bisque,R67181
455,True,cf5a93a8d6ef4eb2a384e7cac404f38b,peugeot,Bisque,OSS041
456,False,0909dac3e57742c28c51aefa51e60b9f,renault,GreenYellow,R63965
457,True,d2583fa1cd7441cba3359e91dd879b8d,kia,Yellow,R58225
458,True,d2813d766d3248f5a633e40d6325d500,peugeot,Red,ZDO616
459,True,4acdd8b8af2149d6b7e104a06bedb1fd,hyundai,BlanchedAlmond,NNG790
460,False,be5a1214db094f5f8d0baff45e001f2b,peugeot,MediumSpringGreen,DXN254
461,False,c36d1404e9b0401fac51ef9b4f2ade2f,renault,MediumVioletRed,PKF691
462,True,e70c9f319b17444da13f4a72cd66c9a0,toyota,LimeGreen,S08098
463,False,08f15d7fd18844d2be03f665ab220e76,ford,LightYellow,DGH16K
464,False,ab8a299e62a14f7f8095a1b6b21a8835,audi,MediumBlue,ZDZ573
465,True,28aaf7d5079941dc9cb129d93bc6592e,ford,Plum,ZSF85Y
466,False,dbfb5a68e3714a7496e9c6bac5d81356,seat,MediumSpringGreen,JFD760
467,True,bf90b80cc95748118943e314b707bf88,volkswagen,MediumSlateBlue,SSE799
468,True,3be05ae2d5454f888d8aa7fab09481bb,renault,HoneyDew,REY755
469,True,0d20c9befe6841d0956cb61c1a03d5a0,peugeot,Aqua,JBJ687
470,True,6886f0bf12f24b9ea5b82e2d94e9b9b2,mercedes,Ivory,WGE750
471,False,e679824d39064eb1ba4c7d9ed1d1b787,peugeot,Wheat,QAB012
472,True,39cb9c04bdb3479186956b48592e272d,citroen,Fuchsia,VYA869
473,False,d71aef4fec9b448d9645b0a326d4cff6,kia,Purple,S09450
474,True,d5d8da4e7dfb4cda8c5cd2354154785d,mercedes,PowderBlue,LAM867
475,True,f7425a217cc04df3a53dc7822298ed33,audi,DimGray,T3082
476,False,34122da98f87444c8055459994649d4c,seat,LightPink,XEA65G
477,False,185e3a67b26a4adbaf545d8b04d8d1bf,citroen,LightBlue,CJI299
478,True,ac0ec2a668694c02871b0ce7c5c93b32,toyota,LightCyan,GRU111
479,False,afc0242eb34e48528071e14f5e5a0a8c,ford,CadetBlue,VUM532
480,True,a4075ad4794a4a0aa711d1761db874ff,audi,ForestGreen,UGX988
481,False,8cc76862f30b445c9720bb4e9a740e3a,volkswagen,MediumSeaGreen,R93516
482,False,d4fa795b911b4595a01bfcd901ee15f4,volkswagen,PaleGreen,YHG635
483,True,52d4964a13084e8cbd75a9d7dc30fafd,hyundai,MediumSpringGreen,JIL61B
484,False,42573fce3e7b4be89a920edf71f7427e,volkswagen,Chartreuse,LSJ58Z
485,False,020deaf08ea442ea97eaa575210b0eb9,hyundai,LightSeaGreen,LMX463
486,True,46b22c7e5d65462da1dfe13c2ca0e756,audi,LightSteelBlue,KAK544
487,False,0bbb7066f5624016b9bc9784b26c0316,seat,PaleGreen,ICZ51E
488,False,ab6f5e5e5fac44449ae879802cdb7072,kia,MediumOrchid,S99215
489,True,861d3b0d4d534e84a040c01a5aad29c0,toyota,PeachPuff,EBQ880
490,False,fcc88854e688468699b43aaf568b0b5b,volkswagen,Fuchsia,CGT77E
491,True,46f252f459664862be89b361d371513d,audi,DarkBlue,S26903
492,True,9ec24b7e47144c188ad4d828fa7cd436,volvo,SlateGray,R76363
493,True,d8bf5ca84b6f45bbae3c3f246752685f,citroen,OrangeRed,ZYM682
494,True,369c07889a694b2e868460c89500e3a3,hyundai,PeachPuff,ABZ831
495,True,75e5edee473a40bc8909ecc5b0eb2889,mercedes,CornflowerBlue,SFD247
496,True,e39224e918ce4635b6973a088206a580,hyundai,YellowGreen,RWV95Y
497,True,be0be3f4f9a14ba9ab61e4578106a9a6,audi,PaleGreen,AKE388
498,True,cadb0c9308324ec5a2dc96163ef0ba65,toyota,SpringGreen,GFS998
499,False,b2ec776e10414123a43c07561ca4b7c9,volkswagen,SpringGreen,KJP59D
500,True,10c7956b5eb940928e52df8b522c6819,mercedes,MediumSpringGreen,T9828
501,False,681382708ab0462b818eec6ef355c3ed,nissan,DarkOrchid,S51972
502,False,7a622acb96184008a3ee43479de6ed44,peugeot,DeepPink,R87423
503,True,37cc0192e0da4aa59d36b91ce4961784,nissan,DarkGreen,PAZ894
504,False,7a86eb7adebe411e9104a98a34b15b5b,peugeot,Indigo,VAO033
505,False,8e50a7c7664942b9b045fc12c749c34d,nissan,DarkOliveGreen,XFT405
506,True,dc8e4c296d4c418eb1022c91833a7870,citroen,LightGoldenRodYellow,JZS068
507,True,2646ff7ed4e7491198f9cfdbd44deb42,kia,DarkSlateGray,FUZ979
508,False,a3bdb03954094f3b95074bd3533393ad,volvo,Silver,UKE083
509,True,781be648392f4884afbf14d5230808f6,seat,LavenderBlush,WMM86A
510,False,2424c2d358604bf0803047eebae997e8,ford,Lime,AEF697
511,True,c2edf26739a34bcab3454cdfabf3ecee,ford,LimeGreen,ARA023
512,True,8eb53c11a13e4d95afb25171fd0bda5a,ford,SteelBlue,ZOA34J
513,False,3d5f95908889498981647a0951e35031,kia,SandyBrown,VQQ46G
514,True,cbb5eeef40c34b20a1f57ca6d46cde34,nissan,SkyBlue,TVI72D
515,True,4d6e3334d4d84b9da0b87bebd2c82321,audi,LightYellow,S13858
516,False,01c5527293a2418bbcb6737cd742f503,seat,LightSteelBlue,CUQ984
517,True,c1d399fde39d40afa443d2f7b4272b96,toyota,MistyRose,VUM17N
518,True,ec12d65582054b34aa2de6e4c51530fc,mercedes,DodgerBlue,FSL791
519,True,5c70fe4dd6c24744b048d3224383ee46,mercedes,MediumSeaGreen,XHY449
520,False,12875868318643e2bf1dbb9c78986bf0,toyota,Green,DBM69V
521,False,883a4bec97424f8f93f20c0b8fd18fcc,seat,Tomato,QCI736
522,False,39c67656813647d884984e6c78837ace,nissan,MediumPurple,LUJ254
523,False,90861c3eccf24a6eb15c27f74e943759,seat,Silver,MIM099
524,True,1d39297dc63d466e9dda15f28217226e,citroen,White,FNP876
525,False,cd63d5238db048f7bd8bbc53d868b03d,ford,Khaki,ELK759
526,True,0d60b6ed77774e7eb746f225a7f968d8,volkswagen,LightBlue,RGC08C
527,False,9cfbf3a6ae7a43138f55df6d5e48bfeb,volkswagen,LightSkyBlue,QNZ72I
528,False,7b698124bf9e47a1b9582e5abeed3ece,citroen,DodgerBlue,S83137
529,True,c5f73513f61c47b8a2b98c0503817997,citroen,WhiteSmoke,UTH005
530,True,a9bc924b0c864370a81f63f5cdd31726,seat,HoneyDew,QTH47M
531,True,a309f07687c24a889e2e4eb2f282fec6,ford,Crimson,S19457
532,False,f427395589e448979c1bae06197f3252,citroen,LightGray,SGX86D
533,True,3f66a5c0ba7a4c8e89b4c2f1e36cdefa,nissan,Wheat,QNF240
534,False,fa645cb409474e669dbaec4db4c56584,volvo,OliveDrab,GCT847
535,False,6fd2dd580f174cc1b071401ff09ee92b,peugeot,HotPink,AGX518
536,False,13356d36b1774c90838205acc30e8511,ford,DarkSlateBlue,HXP842
537,False,bc41d65abbbb44ae9244f1ded8e96795,audi,GoldenRod,YZQ347
538,False,f0aee82e71104576a6f4914a9f0ff5fb,peugeot,MistyRose,THW99U
539,False,78883eb83b1f4cb0a0a215d380e33ed9,mercedes,Yellow,GVY521
540,False,a19a73c995834cec8acb3728d08c19d7,mercedes,LawnGreen,JUQ238
541,True,2da1a673a796470ab4f40134528bf9ef,audi,Fuchsia,LKS32R
542,True,16fc95d114ab4812ab426d2deb28f326,hyundai,Orchid,HSS38V
543,False,e6908162400143898327fa4c520a32b8,peugeot,Turquoise,IZE357
544,True,dd65bb3ea7aa4ca2ada2fbfa2f964e50,nissan,Linen,QBR081
545,False,da40b2b6296d4e06ba2d3bf44518bf1d,audi,Red,UWI68S
546,False,61d9232a8c904ef5aa0041c870a70d92,citroen,LightSteelBlue,WKM172
547,True,74a7c07aa0a04c93852092eb0b0dbdc6,seat,SeaShell,JUR63U
548,False,8718895f03284ded89ce257ffa287a07,seat,Olive,PLZ91F
549,False,b176c8c44635476eacf9c2ecbafd38b7,citroen,BurlyWood,PCR93M
550,False,c1ebb92bfcba441e98975b8336848d3b,citroen,LightSkyBlue,VSN23R
551,False,a53a787dd5644373b042c0926944ec02,renault,Maroon,R30067
552,True,50da7a3bc8864858a39f6a474affbb24,kia,DeepPink,ZMF549
553,True,f590968874c54187a8b2ebe52c8b5ecf,volvo,PaleGoldenRod,IXM67M
554,True,5c7930f914104bd294387f69ea92b06f,peugeot,Plum,WTO570
555,True,d2fa46b3857643b1b6901d3cc7a60432,renault,Azure,IIQ303
556,False,7b436dc9a72244a8ae03d3f0147595d9,mercedes,AntiqueWhite,WFD549
557,True,debc885464e44dc4a60c65ac33f7df92,bmw,PaleTurquoise,XWS43P
558,True,64871e29489c4e1c91c220d2a35814d9,citroen,BurlyWood,UJV420
559,True,33829102f40347a98660cd33f66252fc,mercedes,Violet,ZOE541
560,True,4b434c74c1344a8bad2ee75755ed6f22,bmw,SteelBlue,GNQ607
561,True,7ea045eeb67644c3a4ed3cd6a0ea4866,citroen,GreenYellow,BVZ629
562,False,e98f0de4a26146958657603addb8d20e,hyundai,PeachPuff,PCS107
563,True,b4c8b3855606467ba4f5c4901c5a2a11,kia,LightSteelBlue,SAU87F
564,False,bc216424e1a7493e9135537b18c72b25,volkswagen,MediumAquaMarine,RNC701
565,True,0294b40bcd8f4c40a324602b4dc0e6b9,audi,BurlyWood,EXA31H
566,False,ac78af49146e464f8a41399f5defbbbe,toyota,Silver,QKE527
567,False,ff445da625c3405fbdb8b7c56bc658ba,seat,WhiteSmoke,WHF59Z
568,False,54daff7a697b432b8689b92cbd06a78a,kia,Sienna,WBQ354
569,False,f67a969fbafe45a3af424356f88f9015,volkswagen,DarkSeaGreen,MES033
570,False,ceada3aeef154d5ea873f184b2a76877,bmw,OliveDrab,S16446
571,True,6a9c92043ee9433e93f60d1a6ba05bae,volvo,PaleVioletRed,T7784
572,True,37e875310bd64f60b1d311a584c3a717,volvo,PapayaWhip,RQD43V
573,True,5e49a40da9e54804a872c96775894440,citroen,Pink,EIC297
574,False,9b9f1dc519324ccd988c49ccfd1af83b,ford,DarkMagenta,NLN85J
575,True,13e59509ad7d4c588fb7abbc61104711,ford,LemonChiffon,QEO59X
576,True,1df3392cf9dc4005a15892ef0cacb4a5,seat,Peru,JKF22W
577,True,b66366fcaf4042fcafa3fc1d5d2dd0c1,mercedes,Thistle,VZL44D
578,False,5776c2bb91c04d2184d4c8867deb7da5,ford,LightSeaGreen,MHX063
579,False,5e5dfbd0455f4b0196c0e684a999fbc8,peugeot,MediumSlateBlue,EFL244
580,False,fb46f79f556b4ee0aec11c0e5d229d07,mercedes,LightCoral,PEB355
581,True,202a2fe72e93480c84c3a9e0c0fdf3c9,renault,Olive,ZKO716
582,True,f39420244b7c480e85a9cbed7da4d1c5,kia,Blue,PZZ564
583,False,88cadbda99c84bb18eb52cb3ff229360,mercedes,Silver,ZGT969
584,True,82153fafad304b838fd16aef794ee181,mercedes,DarkOrchid,JZP288
585,False,f6d2512d25924ed48aa00cd77e2d22f0,ford,MediumTurquoise,ZUH076
586,True,8dabf12e64094de184775b439387f034,bmw,MediumVioletRed,MUQ285
587,True,591ec6165a80473a8293963afcf1ef39,hyundai,DarkSlateBlue,ZIR753
588,True,336ce75f7ab744aebcd5743abc7919da,bmw,Olive,R23527
589,False,b7c3c587a52c45ba8c731f52db136bb8,audi,DarkMagenta,HWE587
590,True,03211c61c79541ce8a745b7bf58d479b,peugeot,MediumVioletRed,UIB511
591,False,977907883aa440b79b9d9d9b0e094bdb,volkswagen,SandyBrown,ALQ369
592,True,aae741d9ab984797ae7db3b7f7efe391,audi,Pink,KVL694
593,False,159ffcf9046a4d2c919d3abe15b73acf,toyota,MediumBlue,FXI423
594,False,3fcf04baf97c4713bde30f5965b757dd,ford,YellowGreen,SFH942
595,True,dee395c4182f46d3909ca9d33a689893,hyundai,DarkTurquoise,RJS578
596,False,4e2def89450c4c6b9d73ab56a926127b,bmw,LightCyan,HCJ399
597,False,99e8c00fec36463f960e9daf6046ec8f,kia,RosyBrown,NTY055
598,False,25b20b7c76d4455a85d3a62c9a697c78,bmw,SpringGreen,JRZ269
599,True,3447f2f2e82e401bbddbfbf6559916ed,seat,MidnightBlue,NLU553
600,True,b25575c8e7ec45b29f3d33c4edc83c0f,volvo,White,POH73N
601,True,e6f3c528cfae4ee2b07d426d4368cc32,bmw,White,MTZ433
602,False,a65957b4c20241389b5b67c8f1ea448d,citroen,SteelBlue,NRT29V
603,False,9bc3f75bf2dd4affb78bc94c7247f97a,renault,Turquoise,CUX18I
604,False,18b62542ee134aa0bfbc589c1672015b,volvo,Salmon,ROJ333
605,False,680f3917fdf64989aaa7c59dc937740a,ford,LightBlue,UHM442
606,False,8319095e46ac41479888d4ea42f4ecd0,peugeot,LavenderBlush,T4222
607,True,6052063c8c4340009922d1d1a7019c11,peugeot,Tan,PBY720
608,False,13be3172919a47b1bdb496f7cc39ba67,renault,AliceBlue,JHU802
609,True,550a90ac05554c308e359f0ba403b8e7,nissan,DimGray,BXR857
610,False,66f5774a4a9e4700b03f0ac477cd1081,mercedes,Turquoise,LGA25O
611,False,6ecf491e42614ad5b2b79020476aa61e,renault,RoyalBlue,NSP968
612,False,ab8ea1d629354297a30cef04ad1dbce7,kia,LavenderBlush,PWZ176
613,True,530c98664cd14880a5b4cdafeb3a2702,nissan,FireBrick,KVP94W
614,False,d0d03c7a8ce44e6080c47c8e2c1540fd,hyundai,Cyan,T6591
615,True,b229658b26f041f5aead4c5f15eea65e,hyundai,Black,AVR129
616,True,6bb22f9b8173415e92782f2c4d9dcb72,bmw,PeachPuff,WLM958
617,False,72510dca42444eaab4992ca054458799,toyota,YellowGreen,IUY206
618,True,cf39a83eb5594ef1a8fef33eb57945a6,bmw,YellowGreen,MND795
619,True,6061cd49da0944978fb08ab37bcec34a,ford,SpringGreen,YQS369
620,True,44bf3428b913424fada8c0c8e1a316f9,kia,PaleVioletRed,DGJ934
621,True,a5be057aa0884c16a7918a621275fb36,hyundai,AliceBlue,BSL48A
622,True,999c58ebedd84a8082de6a963fc9e8b9,volvo,Lavender,HPB436
623,True,deaee2fe20074495a42af6eb404ab7ef,citroen,PaleGoldenRod,NYL003
624,True,f0f8e0c7149b4bd1882913deabff336b,peugeot,Green,LXW928
625,False,828663c4c04a469681f32c6d27d42a04,audi,SpringGreen,BRY762
626,True,b2a7a83973ba4bc8aa5f7217236af1e8,volvo,Lavender,TWR38J
627,True,1388744958e5439ba5b10b9dc00017cf,peugeot,PeachPuff,FLR649
628,True,7cfae6716783428f991bda0ea41bc878,citroen,Wheat,RBV071
629,True,a2d7f44ea57b48a8a73a916cf9a0de32,mercedes,LavenderBlush,LXK94D
630,False,d8389f9df5734ad19c9fee70f5029d7c,kia,DeepPink,XZF146
631,True,fed71312e6704c418a27e995311f254e,ford,Teal,KEW051
632,False,af9e52f800d8406e82a031ef7fe56e93,mercedes,MintCream,SGC48D
633,True,2189a7544cc24f7ab454ad9007a00ce0,renault,RoyalBlue,GPX844
634,True,f40c24850d31422d8f8d088e34674429,toyota,LightSteelBlue,RBN907
635,False,aca8a2d1dbba4a7f93e4bb6f57b81406,ford,SaddleBrown,GKP70J
636,True,717ab4240e25489898225455def014ba,seat,Coral,CVV35W
637,True,0878843efb6949459223861e99e2711c,seat,DarkRed,FFW98V
638,False,db810984a8bd4c0e9066ead62e1c6e70,peugeot,LightYellow,GMA620
639,True,21b3168652614d2e9e2ba2a12843210f,kia,Wheat,BED39Q
640,True,f512b57bedcd4c92bcf3268914c56529,bmw,Chartreuse,R88043
641,True,68da49923de34eaebe64c6f28b12cad0,hyundai,MediumSeaGreen,ZCN131
642,False,a71dac8f2dba4b32bfc67e62d8a5af0c,volkswagen,SeaShell,ZKS299
643,False,adb0585d7bb94d0aae772fa41b606cd8,ford,Green,HXH84S
644,False,67fa852447b0463b9743c4e485fe586f,volkswagen,PaleVioletRed,QBC734
645,True,d6999aef246b45778f58f97d2cb03817,nissan,LavenderBlush,DAZ333
646,False,dc2cdc33d7df487cb830c604d9fda75f,citroen,MediumPurple,PCR531
647,True,1651355bff4d4445aaf18169cdba2e5b,audi,LightYellow,LQF29V
648,True,08b6fa6a75134642bcda1aac121a7ee3,seat,Pink,GNX417
649,True,f0388531dd124a53a91793a30e4d77b2,volvo,PowderBlue,OEC720
650,True,22d92c72eb4445a6bed29878b657d808,mercedes,MediumBlue,CCH97W
651,False,74cc2aa5606c41858f5e8c764228c6b2,hyundai,DarkBlue,HVH573
652,False,3875e2ddf3d24945ab571754e62711fb,volkswagen,DarkSeaGreen,GYG691
653,False,31cbec57a1b048e2b04d9af324e907c8,volvo,LightYellow,ALQ991
654,True,c02bba314da74f59979b8c25b087a98d,bmw,SteelBlue,KYL40C
655,False,88209ab79cc9409992811988b743d497,toyota,BlanchedAlmond,TPB86Q
656,True,b324cbbafb8f40e0b381463f4bceb149,seat,LimeGreen,R74493
657,True,35b9eba1fbab4d8c943a4ed78ade4207,ford,BlueViolet,HYW041
658,False,dca68083e378401598df34bbb1155209,volkswagen,DarkOrchid,EXT355
659,False,8e86d486e9ea4010bdb6a0e54ff1af64,mercedes,LawnGreen,FUS31X
660,False,74d382615d5b4f0d9a66491ae91464d2,citroen,Green,KPO712
661,False,793241bd2aed4726919b1f41a4947b13,bmw,BlueViolet,PGR72R
662,True,f784d78deb2d44ccb95c6523319a1928,peugeot,PaleVioletRed,NAE678
663,True,2448b90ed2544b8b9dea0adde378c5b2,citroen,LightSeaGreen,IIW67K
664,False,db29edf7d99941c9a918b3fd3c0d3e19,seat,PaleTurquoise,MKU679
665,False,7a5cafc27b4942fa8bd3ae4a681062d8,audi,YellowGreen,XFQ15H
666,True,cf7e718119e2442181e0d8a7a44dd223,volvo,PeachPuff,KSK17B
